No,provinsi,UpahMinimum,kecamatan
2,SUMATERA UTARA,2.992.559,HURUNA
2,SUMATERA UTARA,2.992.559,O'O'U
2,SUMATERA UTARA,2.992.559,ONOHAZUMBA
2,SUMATERA UTARA,2.992.559,HILISALAWA'AHE
2,SUMATERA UTARA,2.992.559,ULUSUSUA
2,SUMATERA UTARA,2.992.559,SIDUA'ORI
2,SUMATERA UTARA,2.992.559,SOMAMBAWA
2,SUMATERA UTARA,2.992.559,BORONADU
2,SUMATERA UTARA,2.992.559,SIMUK
2,SUMATERA UTARA,2.992.559,PULAU-PULAU BATU BARAT
2,SUMATERA UTARA,2.992.559,PULAU-PULAU BATU UTARA
2,SUMATERA UTARA,2.992.559,TANAH MASA
2,SUMATERA UTARA,2.992.559,LUAHAGUNDRE MANIAMOLO
2,SUMATERA UTARA,2.992.559,ONOLALU
2,SUMATERA UTARA,2.992.559,ULU IDANOTAE
2,SUMATERA UTARA,2.992.559,IDANOTAE
2,SUMATERA UTARA,2.992.559,SITELU TALI URANG JEHE
2,SUMATERA UTARA,2.992.559,KERAJAAN
2,SUMATERA UTARA,2.992.559,SALAK
2,SUMATERA UTARA,2.992.559,SITELU TALI URANG JULU
2,SUMATERA UTARA,2.992.559,PERGETTENG GETTENG SENGKUT
2,SUMATERA UTARA,2.992.559,PAGINDAR
2,SUMATERA UTARA,2.992.559,TINADA
2,SUMATERA UTARA,2.992.559,SIEMPAT RUBE
2,SUMATERA UTARA,2.992.559,PARLILITAN
2,SUMATERA UTARA,2.992.559,POLLUNG
2,SUMATERA UTARA,2.992.559,BAKTIRAJA
2,SUMATERA UTARA,2.992.559,PARANGINAN
2,SUMATERA UTARA,2.992.559,LINTONG NIHUTA
2,SUMATERA UTARA,2.992.559,DOLOK SANGGUL
2,SUMATERA UTARA,2.992.559,SIJAMAPOLANG
2,SUMATERA UTARA,2.992.559,ONAN GANJANG
2,SUMATERA UTARA,2.992.559,PAKKAT
2,SUMATERA UTARA,2.992.559,TARABINTANG
2,SUMATERA UTARA,2.992.559,SIMANINDO
2,SUMATERA UTARA,2.992.559,ONAN RUNGGU
2,SUMATERA UTARA,2.992.559,NAINGGOLAN
2,SUMATERA UTARA,2.992.559,PALIPI
2,SUMATERA UTARA,2.992.559,HARIAN
2,SUMATERA UTARA,2.992.559,SIANJAR MULA MULA
2,SUMATERA UTARA,2.992.559,RONGGUR NIHUTA
2,SUMATERA UTARA,2.992.559,PANGURURAN
2,SUMATERA UTARA,2.992.559,SITIO-TIO
2,SUMATERA UTARA,2.992.559,PANTAI CERMIN
2,SUMATERA UTARA,2.992.559,PERBAUNGAN
2,SUMATERA UTARA,2.992.559,TELUK MENGKUDU
2,SUMATERA UTARA,2.992.559,SEI RAMPAH
2,SUMATERA UTARA,2.992.559,TANJUNG BERINGIN
2,SUMATERA UTARA,2.992.559,BANDAR KHALIPAH
2,SUMATERA UTARA,2.992.559,DOLOK MERAWAN
2,SUMATERA UTARA,2.992.559,SIPISPIS
2,SUMATERA UTARA,2.992.559,DOLOK MASIHUL
2,SUMATERA UTARA,2.992.559,KOTARIH
2,SUMATERA UTARA,2.992.559,SILINDA
2,SUMATERA UTARA,2.992.559,SERBA JADI
2,SUMATERA UTARA,2.992.559,TEBING TINGGI
2,SUMATERA UTARA,2.992.559,PEGAJAHAN
2,SUMATERA UTARA,2.992.559,SEI BAMBAN
2,SUMATERA UTARA,2.992.559,TEBING SYAHBANDAR
2,SUMATERA UTARA,2.992.559,BINTANG BAYU
2,SUMATERA UTARA,2.992.559,MEDANG DERAS
2,SUMATERA UTARA,2.992.559,SEI SUKA
2,SUMATERA UTARA,2.992.559,AIR PUTIH
2,SUMATERA UTARA,2.992.559,LIMA PULUH
2,SUMATERA UTARA,2.992.559,TALAWI
2,SUMATERA UTARA,2.992.559,TANJUNG TIRAM
2,SUMATERA UTARA,2.992.559,SEI BALAI
2,SUMATERA UTARA,2.992.559,LAUT TADOR
2,SUMATERA UTARA,2.992.559,LIMA PULUH PESISIR
2,SUMATERA UTARA,2.992.559,DATUK LIMA PULUH
2,SUMATERA UTARA,2.992.559,DATUK TANAH DATAR
2,SUMATERA UTARA,2.992.559,NIBUNG HANGUS
2,SUMATERA UTARA,2.992.559,DOLOK SIGOMPULON
2,SUMATERA UTARA,2.992.559,DOLOK
2,SUMATERA UTARA,2.992.559,HALONGONAN
2,SUMATERA UTARA,2.992.559,PADANG BOLAK
2,SUMATERA UTARA,2.992.559,PADANG BOLAK JULU
2,SUMATERA UTARA,2.992.559,PORTIBI
2,SUMATERA UTARA,2.992.559,BATANG ONANG
2,SUMATERA UTARA,2.992.559,SIMANGAMBAT
2,SUMATERA UTARA,2.992.559,HULU SIHAPAS
2,SUMATERA UTARA,2.992.559,PADANG BOLAK TENGGARA
2,SUMATERA UTARA,2.992.559,HALONGONAN TIMUR
2,SUMATERA UTARA,2.992.559,UJUNG BATU
2,SUMATERA UTARA,2.992.559,SOSOPAN
2,SUMATERA UTARA,2.992.559,BARUMUN TENGAH
2,SUMATERA UTARA,2.992.559,HURISTAK
2,SUMATERA UTARA,2.992.559,LUBUK BARUMUN
2,SUMATERA UTARA,2.992.559,HUTA RAJA TINGGI
2,SUMATERA UTARA,2.992.559,ULU BARUMUN
2,SUMATERA UTARA,2.992.559,BARUMUN
2,SUMATERA UTARA,2.992.559,SOSA
2,SUMATERA UTARA,2.992.559,BATANG LUBU SUTAM
2,SUMATERA UTARA,2.992.559,BARUMUN SELATAN
2,SUMATERA UTARA,2.992.559,AEK NABARA BARUMUN
2,SUMATERA UTARA,2.992.559,SIHAPAS BARUMUN
2,SUMATERA UTARA,2.992.559,KOTAPINANG
2,SUMATERA UTARA,2.992.559,KAMPUNG RAKYAT
2,SUMATERA UTARA,2.992.559,TORGAMBA
2,SUMATERA UTARA,2.992.559,SUNGAI KANAN
2,SUMATERA UTARA,2.992.559,SILANGKITANG
2,SUMATERA UTARA,2.992.559,KUALUH HULU
2,SUMATERA UTARA,2.992.559,KUALUH LEIDONG
2,SUMATERA UTARA,2.992.559,KUALUH HILIR
2,SUMATERA UTARA,2.992.559,AEK KUO
2,SUMATERA UTARA,2.992.559,MARBAU
2,SUMATERA UTARA,2.992.559,NA IX - X
2,SUMATERA UTARA,2.992.559,AEK NATAS
2,SUMATERA UTARA,2.992.559,KUALUH SELATAN
2,SUMATERA UTARA,2.992.559,LOTU
2,SUMATERA UTARA,2.992.559,SAWO
2,SUMATERA UTARA,2.992.559,TUHEMBERUA
2,SUMATERA UTARA,2.992.559,SITOLU ORI
2,SUMATERA UTARA,2.992.559,NAMOHALU ESIWA
2,SUMATERA UTARA,2.992.559,ALASA TALUMUZOI
2,SUMATERA UTARA,2.992.559,ALASA
2,SUMATERA UTARA,2.992.559,TUGALA OYO
2,SUMATERA UTARA,2.992.559,AFULU
2,SUMATERA UTARA,2.992.559,LAHEWA
2,SUMATERA UTARA,2.992.559,LAHEWA TIMUR
2,SUMATERA UTARA,2.992.559,LAHOMI
2,SUMATERA UTARA,2.992.559,SIROMBU
2,SUMATERA UTARA,2.992.559,MANDREHE BARAT
2,SUMATERA UTARA,2.992.559,MORO'O
2,SUMATERA UTARA,2.992.559,MANDREHE
2,SUMATERA UTARA,2.992.559,MANDREHE UTARA
2,SUMATERA UTARA,2.992.559,LOLOFITU MOI
2,SUMATERA UTARA,2.992.559,ULU MORO'O
2,SUMATERA UTARA,2.992.559,MEDAN KOTA
2,SUMATERA UTARA,2.992.559,MEDAN SUNGGAL
2,SUMATERA UTARA,2.992.559,MEDAN HELVETIA
2,SUMATERA UTARA,2.992.559,MEDAN DENAI
2,SUMATERA UTARA,2.992.559,MEDAN BARAT
2,SUMATERA UTARA,2.992.559,MEDAN DELI
2,SUMATERA UTARA,2.992.559,MEDAN TUNTUNGAN
2,SUMATERA UTARA,2.992.559,MEDAN BELAWAN
2,SUMATERA UTARA,2.992.559,MEDAN AMPLAS
2,SUMATERA UTARA,2.992.559,MEDAN AREA
2,SUMATERA UTARA,2.992.559,MEDAN JOHOR
2,SUMATERA UTARA,2.992.559,MEDAN MARELAN
2,SUMATERA UTARA,2.992.559,MEDAN LABUHAN
2,SUMATERA UTARA,2.992.559,MEDAN TEMBUNG
2,SUMATERA UTARA,2.992.559,MEDAN MAIMUN
2,SUMATERA UTARA,2.992.559,MEDAN POLONIA
2,SUMATERA UTARA,2.992.559,MEDAN BARU
2,SUMATERA UTARA,2.992.559,MEDAN PERJUANGAN
2,SUMATERA UTARA,2.992.559,MEDAN PETISAH
2,SUMATERA UTARA,2.992.559,MEDAN TIMUR
2,SUMATERA UTARA,2.992.559,MEDAN SELAYANG
2,SUMATERA UTARA,2.992.559,SIANTAR TIMUR
2,SUMATERA UTARA,2.992.559,SIANTAR BARAT
2,SUMATERA UTARA,2.992.559,SIANTAR UTARA
2,SUMATERA UTARA,2.992.559,SIANTAR SELATAN
2,SUMATERA UTARA,2.992.559,SIANTAR MARIHAT
2,SUMATERA UTARA,2.992.559,SIANTAR MARTOBA
2,SUMATERA UTARA,2.992.559,SIANTAR SITALASARI
2,SUMATERA UTARA,2.992.559,SIANTAR MARIMBUN
2,SUMATERA UTARA,2.992.559,SIBOLGA UTARA
2,SUMATERA UTARA,2.992.559,SIBOLGA KOTA
2,SUMATERA UTARA,2.992.559,SIBOLGA SELATAN
2,SUMATERA UTARA,2.992.559,SIBOLGA SAMBAS
2,SUMATERA UTARA,2.992.559,TANJUNG BALAI SELATAN
2,SUMATERA UTARA,2.992.559,TANJUNG BALAI UTARA
2,SUMATERA UTARA,2.992.559,SEI TUALANG RASO
2,SUMATERA UTARA,2.992.559,TELUK NIBUNG
2,SUMATERA UTARA,2.992.559,DATUK BANDAR
2,SUMATERA UTARA,2.992.559,DATUK BANDAR TIMUR
2,SUMATERA UTARA,2.992.559,BINJAI UTARA
2,SUMATERA UTARA,2.992.559,BINJAI KOTA
2,SUMATERA UTARA,2.992.559,BINJAI BARAT
2,SUMATERA UTARA,2.992.559,BINJAI TIMUR
2,SUMATERA UTARA,2.992.559,BINJAI SELATAN
2,SUMATERA UTARA,2.992.559,PADANG HULU
2,SUMATERA UTARA,2.992.559,RAMBUTAN
2,SUMATERA UTARA,2.992.559,PADANG HILIR
2,SUMATERA UTARA,2.992.559,BAJENIS
2,SUMATERA UTARA,2.992.559,TEBING TINGGI KOTA
2,SUMATERA UTARA,2.992.559,PADANGSIDIMPUAN UTARA
2,SUMATERA UTARA,2.992.559,PADANGSIDIMPUAN SELATAN
2,SUMATERA UTARA,2.992.559,PADANGSIDIMPUAN BATUNADUA
2,SUMATERA UTARA,2.992.559,PADANGSIDIMPUAN HUTAIMBARU
2,SUMATERA UTARA,2.992.559,PADANGSIDIMPUAN TENGGARA
2,SUMATERA UTARA,2.992.559,PADANGSIDIMPUAN ANGKOLA JULU
2,SUMATERA UTARA,2.992.559,GUNUNGSITOLI
2,SUMATERA UTARA,2.992.559,GUNUNGSITOLI SELATAN
2,SUMATERA UTARA,2.992.559,GUNUNGSITOLI UTARA
2,SUMATERA UTARA,2.992.559,GUNUNGSITOLI IDANOI
2,SUMATERA UTARA,2.992.559,GUNUNGSITOLI ALO'OA
2,SUMATERA UTARA,2.992.559,GUNUNGSITOLI BARAT
3,SUMATERA BARAT,2.994.193,PANCUNG SOAL
3,SUMATERA BARAT,2.994.193,RANAH PESISIR
3,SUMATERA BARAT,2.994.193,LENGAYANG
3,SUMATERA BARAT,2.994.193,BATANG KAPAS
3,SUMATERA BARAT,2.994.193,IV JURAI
3,SUMATERA BARAT,2.994.193,BAYANG
3,SUMATERA BARAT,2.994.193,KOTO XI TARUSAN
3,SUMATERA BARAT,2.994.193,SUTERA
3,SUMATERA BARAT,2.994.193,LINGGO SARI BAGANTI
3,SUMATERA BARAT,2.994.193,LUNANG
3,SUMATERA BARAT,2.994.193,BASA AMPEK BALAI TAPAN
3,SUMATERA BARAT,2.994.193,IV NAGARI BAYANG UTARA
3,SUMATERA BARAT,2.994.193,AIRPURA
3,SUMATERA BARAT,2.994.193,RANAH AMPEK HULU TAPAN
3,SUMATERA BARAT,2.994.193,SILAUT
3,SUMATERA BARAT,2.994.193,PANTAI CERMIN
3,SUMATERA BARAT,2.994.193,LEMBAH GUMANTI
3,SUMATERA BARAT,2.994.193,PAYUNG SEKAKI
3,SUMATERA BARAT,2.994.193,LEMBANG JAYA
3,SUMATERA BARAT,2.994.193,GUNUNG TALANG
3,SUMATERA BARAT,2.994.193,BUKIT SUNDI
3,SUMATERA BARAT,2.994.193,IX KOTO SUNGAI LASI
3,SUMATERA BARAT,2.994.193,KUBUNG
3,SUMATERA BARAT,2.994.193,X KOTO SINGKARAK
3,SUMATERA BARAT,2.994.193,X KOTO DIATAS
3,SUMATERA BARAT,2.994.193,JUNJUNG SIRIH
3,SUMATERA BARAT,2.994.193,HILIRAN GUMANTI
3,SUMATERA BARAT,2.994.193,TIGO LURAH
3,SUMATERA BARAT,2.994.193,DANAU KEMBAR
3,SUMATERA BARAT,2.994.193,TANJUNG GADANG
3,SUMATERA BARAT,2.994.193,SIJUNJUNG
3,SUMATERA BARAT,2.994.193,IV NAGARI
3,SUMATERA BARAT,2.994.193,KAMANG BARU
3,SUMATERA BARAT,2.994.193,LUBUAK TAROK
3,SUMATERA BARAT,2.994.193,KOTO VII
3,SUMATERA BARAT,2.994.193,SUMPUR KUDUS
3,SUMATERA BARAT,2.994.193,KUPITAN
3,SUMATERA BARAT,2.994.193,X KOTO
3,SUMATERA BARAT,2.994.193,BATIPUH
3,SUMATERA BARAT,2.994.193,RAMBATAN
3,SUMATERA BARAT,2.994.193,LIMA KAUM
3,SUMATERA BARAT,2.994.193,TANJUNG EMAS
3,SUMATERA BARAT,2.994.193,LINTAU BUO
3,SUMATERA BARAT,2.994.193,SUNGAYANG
3,SUMATERA BARAT,2.994.193,SUNGAI TARAB
3,SUMATERA BARAT,2.994.193,PARIANGAN
3,SUMATERA BARAT,2.994.193,SALIMPAUNG
3,SUMATERA BARAT,2.994.193,PADANG GANTING
3,SUMATERA BARAT,2.994.193,TANJUANG BARU
3,SUMATERA BARAT,2.994.193,LINTAU BUO UTARA
3,SUMATERA BARAT,2.994.193,BATIPUAH SELATAN
3,SUMATERA BARAT,2.994.193,LUBUK ALUNG
3,SUMATERA BARAT,2.994.193,BATANG ANAI
3,SUMATERA BARAT,2.994.193,NAN SABARIS
3,SUMATERA BARAT,2.994.193,2 X 11 ENAM LINGKUANG
3,SUMATERA BARAT,2.994.193,VII KOTO SUNGAI SARIK
3,SUMATERA BARAT,2.994.193,V KOTO KAMPUNG DALAM
3,SUMATERA BARAT,2.994.193,SUNGAI GARINGGING
3,SUMATERA BARAT,2.994.193,SUNGAI LIMAU
3,SUMATERA BARAT,2.994.193,IV KOTO AUR MALINTANG
3,SUMATERA BARAT,2.994.193,ULAKAN TAPAKIH
3,SUMATERA BARAT,2.994.193,SINTUAK TOBOH GADANG
3,SUMATERA BARAT,2.994.193,PADANG SAGO
3,SUMATERA BARAT,2.994.193,BATANG GASAN
3,SUMATERA BARAT,2.994.193,V KOTO TIMUR
3,SUMATERA BARAT,2.994.193,2 X 11 KAYU TANAM
3,SUMATERA BARAT,2.994.193,PATAMUAN
3,SUMATERA BARAT,2.994.193,ENAM LINGKUNG
3,SUMATERA BARAT,2.994.193,TANJUNG MUTIARA
3,SUMATERA BARAT,2.994.193,LUBUK BASUNG
3,SUMATERA BARAT,2.994.193,TANJUNG RAYA
3,SUMATERA BARAT,2.994.193,MATUR
3,SUMATERA BARAT,2.994.193,IV KOTO
3,SUMATERA BARAT,2.994.193,BANUHAMPU
3,SUMATERA BARAT,2.994.193,AMPEK ANGKEK
3,SUMATERA BARAT,2.994.193,BASO
3,SUMATERA BARAT,2.994.193,TILATANG KAMANG
3,SUMATERA BARAT,2.994.193,PALUPUH
3,SUMATERA BARAT,2.994.193,PELEMBAYAN
3,SUMATERA BARAT,2.994.193,SUNGAI PUA
3,SUMATERA BARAT,2.994.193,AMPEK NAGARI
3,SUMATERA BARAT,2.994.193,CANDUNG
3,SUMATERA BARAT,2.994.193,KAMANG MAGEK
3,SUMATERA BARAT,2.994.193,MALALAK
3,SUMATERA BARAT,2.994.193,SULIKI
3,SUMATERA BARAT,2.994.193,GUGUAK
3,SUMATERA BARAT,2.994.193,PAYAKUMBUH
3,SUMATERA BARAT,2.994.193,LUAK
3,SUMATERA BARAT,2.994.193,HARAU
3,SUMATERA BARAT,2.994.193,PANGKALAN KOTO BARU
3,SUMATERA BARAT,2.994.193,KAPUR IX
3,SUMATERA BARAT,2.994.193,GUNUANG OMEH
3,SUMATERA BARAT,2.994.193,LAREH SAGO HALABAN
3,SUMATERA BARAT,2.994.193,SITUJUAH LIMO NAGARI
3,SUMATERA BARAT,2.994.193,MUNGKA
3,SUMATERA BARAT,2.994.193,BUKIK BARISAN
3,SUMATERA BARAT,2.994.193,AKABILURU
3,SUMATERA BARAT,2.994.193,BONJOL
3,SUMATERA BARAT,2.994.193,LUBUK SIKAPING
3,SUMATERA BARAT,2.994.193,PANTI
3,SUMATERA BARAT,2.994.193,MAPAT TUNGGUL
3,SUMATERA BARAT,2.994.193,DUO KOTO
3,SUMATERA BARAT,2.994.193,TIGO NAGARI
3,SUMATERA BARAT,2.994.193,RAO
3,SUMATERA BARAT,2.994.193,MAPAT TUNGGUL SELATAN
3,SUMATERA BARAT,2.994.193,SIMPANG ALAHAN MATI
3,SUMATERA BARAT,2.994.193,PADANG GELUGUR
3,SUMATERA BARAT,2.994.193,RAO UTARA
3,SUMATERA BARAT,2.994.193,RAO SELATAN
3,SUMATERA BARAT,2.994.193,PAGAI UTARA
3,SUMATERA BARAT,2.994.193,SIPORA SELATAN
3,SUMATERA BARAT,2.994.193,SIBERUT SELATAN
3,SUMATERA BARAT,2.994.193,SIBERUT UTARA
3,SUMATERA BARAT,2.994.193,SIBERUT BARAT
3,SUMATERA BARAT,2.994.193,SIBERUT BARAT DAYA
3,SUMATERA BARAT,2.994.193,SIBERUT TENGAH
3,SUMATERA BARAT,2.994.193,SIPORA UTARA
3,SUMATERA BARAT,2.994.193,SIKAKAP
3,SUMATERA BARAT,2.994.193,PAGAI SELATAN
3,SUMATERA BARAT,2.994.193,KOTO BARU
3,SUMATERA BARAT,2.994.193,PULAU PUNJUNG
3,SUMATERA BARAT,2.994.193,SUNGAI RUMBAI
3,SUMATERA BARAT,2.994.193,SITIUNG
3,SUMATERA BARAT,2.994.193,SEMBILAN KOTO
3,SUMATERA BARAT,2.994.193,TIMPEH
3,SUMATERA BARAT,2.994.193,KOTO SALAK
3,SUMATERA BARAT,2.994.193,TIUMANG
3,SUMATERA BARAT,2.994.193,PADANG LAWEH
3,SUMATERA BARAT,2.994.193,ASAM JUJUHAN
3,SUMATERA BARAT,2.994.193,KOTO BESAR
3,SUMATERA BARAT,2.994.193,SANGIR
3,SUMATERA BARAT,2.994.193,SUNGAI PAGU
3,SUMATERA BARAT,2.994.193,KOTO PARIK GADANG DIATEH
3,SUMATERA BARAT,2.994.193,SANGIR JUJUAN
3,SUMATERA BARAT,2.994.193,SANGIR BATANG HARI
3,SUMATERA BARAT,2.994.193,PAUH DUO
3,SUMATERA BARAT,2.994.193,SANGIR BALAI JANGGO
3,SUMATERA BARAT,2.994.193,SUNGAIBEREMAS
3,SUMATERA BARAT,2.994.193,LEMBAH MELINTANG
3,SUMATERA BARAT,2.994.193,PASAMAN
3,SUMATERA BARAT,2.994.193,TALAMAU
3,SUMATERA BARAT,2.994.193,KINALI
3,SUMATERA BARAT,2.994.193,GUNUNGTULEH
3,SUMATERA BARAT,2.994.193,RANAH BATAHAN
3,SUMATERA BARAT,2.994.193,KOTO BALINGKA
3,SUMATERA BARAT,2.994.193,SUNGAIAUR
3,SUMATERA BARAT,2.994.193,LUHAK NAN DUO
3,SUMATERA BARAT,2.994.193,SASAK RANAH PESISIR
3,SUMATERA BARAT,2.994.193,PADANG SELATAN
3,SUMATERA BARAT,2.994.193,PADANG TIMUR
3,SUMATERA BARAT,2.994.193,PADANG BARAT
3,SUMATERA BARAT,2.994.193,PADANG UTARA
3,SUMATERA BARAT,2.994.193,BUNGUS TELUK KABUNG
3,SUMATERA BARAT,2.994.193,LUBUK BEGALUNG
3,SUMATERA BARAT,2.994.193,LUBUK KILANGAN
3,SUMATERA BARAT,2.994.193,PAUH
3,SUMATERA BARAT,2.994.193,KURANJI
3,SUMATERA BARAT,2.994.193,NANGGALO
3,SUMATERA BARAT,2.994.193,KOTO TANGAH
3,SUMATERA BARAT,2.994.193,LUBUK SIKARAH
3,SUMATERA BARAT,2.994.193,TANJUNG HARAPAN
3,SUMATERA BARAT,2.994.193,LEMBAH SEGAR
3,SUMATERA BARAT,2.994.193,BARANGIN
3,SUMATERA BARAT,2.994.193,SILUNGKANG
3,SUMATERA BARAT,2.994.193,TALAWI
3,SUMATERA BARAT,2.994.193,PADANG PANJANG TIMUR
3,SUMATERA BARAT,2.994.193,PADANG PANJANG BARAT
3,SUMATERA BARAT,2.994.193,GUGUAK PANJANG
3,SUMATERA BARAT,2.994.193,MANDIANGIN K. SELAYAN
3,SUMATERA BARAT,2.994.193,AUR BIRUGO TIGO BALEH
3,SUMATERA BARAT,2.994.193,PAYAKUMBUH BARAT
3,SUMATERA BARAT,2.994.193,PAYAKUMBUH UTARA
3,SUMATERA BARAT,2.994.193,PAYAKUMBUH TIMUR
3,SUMATERA BARAT,2.994.193,LAMPOSI TIGO NAGORI
3,SUMATERA BARAT,2.994.193,PAYAKUMBUH SELATAN
3,SUMATERA BARAT,2.994.193,PARIAMAN TENGAH
3,SUMATERA BARAT,2.994.193,PARIAMAN UTARA
3,SUMATERA BARAT,2.994.193,PARIAMAN SELATAN
3,SUMATERA BARAT,2.994.193,PARIAMAN TIMUR
4,RIAU,3.508.776,BANGKINANG KOTA
4,RIAU,3.508.776,KAMPAR
4,RIAU,3.508.776,TAMBANG
4,RIAU,3.508.776,XIII KOTO KAMPAR
4,RIAU,3.508.776,KUOK
4,RIAU,3.508.776,SIAK HULU
4,RIAU,3.508.776,KAMPAR KIRI
4,RIAU,3.508.776,KAMPAR KIRI HILIR
4,RIAU,3.508.776,KAMPAR KIRI HULU
4,RIAU,3.508.776,TAPUNG
4,RIAU,3.508.776,TAPUNG HILIR
4,RIAU,3.508.776,TAPUNG HULU
4,RIAU,3.508.776,SALO
4,RIAU,3.508.776,RUMBIO JAYA
4,RIAU,3.508.776,BANGKINANG
4,RIAU,3.508.776,PERHENTIAN RAJA
4,RIAU,3.508.776,KAMPA
4,RIAU,3.508.776,KAMPAR UTARA
4,RIAU,3.508.776,KAMPAR KIRI TENGAH
4,RIAU,3.508.776,GUNUNG SAHILAN
4,RIAU,3.508.776,KOTO KAMPAR HULU
4,RIAU,3.508.776,RENGAT
4,RIAU,3.508.776,RENGAT BARAT
4,RIAU,3.508.776,KELAYANG
4,RIAU,3.508.776,PASIR PENYU
4,RIAU,3.508.776,PERANAP
4,RIAU,3.508.776,SIBERIDA
4,RIAU,3.508.776,BATANG CENAKU
4,RIAU,3.508.776,BATANG GANGSAL
4,RIAU,3.508.776,LIRIK
4,RIAU,3.508.776,KUALA CENAKU
4,RIAU,3.508.776,SUNGAI LALA
4,RIAU,3.508.776,LUBUK BATU JAYA
4,RIAU,3.508.776,RAKIT KULIM
4,RIAU,3.508.776,BATANG PERANAP
4,RIAU,3.508.776,BENGKALIS
4,RIAU,3.508.776,BANTAN
4,RIAU,3.508.776,BUKIT BATU
4,RIAU,3.508.776,MANDAU
4,RIAU,3.508.776,RUPAT
4,RIAU,3.508.776,RUPAT UTARA
4,RIAU,3.508.776,SIAK KECIL
4,RIAU,3.508.776,PINGGIR
4,RIAU,3.508.776,BANDAR LAKSAMANA
4,RIAU,3.508.776,TALANG MUANDAU
4,RIAU,3.508.776,BATHIN SOLAPAN
4,RIAU,3.508.776,RETEH
4,RIAU,3.508.776,ENOK
4,RIAU,3.508.776,KUALA INDRAGIRI
4,RIAU,3.508.776,TEMBILAHAN
4,RIAU,3.508.776,TEMPULING
4,RIAU,3.508.776,GAUNG ANAK SERKA
4,RIAU,3.508.776,MANDAH
4,RIAU,3.508.776,KATEMAN
4,RIAU,3.508.776,KERITANG
4,RIAU,3.508.776,TANAH MERAH
4,RIAU,3.508.776,BATANG TUAKA
4,RIAU,3.508.776,GAUNG
4,RIAU,3.508.776,TEMBILAHAN HULU
4,RIAU,3.508.776,KEMUNING
4,RIAU,3.508.776,PELANGIRAN
4,RIAU,3.508.776,TELUK BELENGKONG
4,RIAU,3.508.776,PULAU BURUNG
4,RIAU,3.508.776,CONCONG
4,RIAU,3.508.776,KEMPAS
4,RIAU,3.508.776,SUNGAI BATANG
4,RIAU,3.508.776,UKUI
4,RIAU,3.508.776,PANGKALAN KERINCI
4,RIAU,3.508.776,PANGKALAN KURAS
4,RIAU,3.508.776,PANGKALAN LESUNG
4,RIAU,3.508.776,LANGGAM
4,RIAU,3.508.776,PELALAWAN
4,RIAU,3.508.776,KERUMUTAN
4,RIAU,3.508.776,BUNUT
4,RIAU,3.508.776,TELUK MERANTI
4,RIAU,3.508.776,KUALA KAMPAR
4,RIAU,3.508.776,BANDAR SEI KIJANG
4,RIAU,3.508.776,BANDAR PETALANGAN
4,RIAU,3.508.776,UJUNG BATU
4,RIAU,3.508.776,ROKAN IV KOTO
4,RIAU,3.508.776,RAMBAH
4,RIAU,3.508.776,TAMBUSAI
4,RIAU,3.508.776,KEPENUHAN
4,RIAU,3.508.776,KUNTO DARUSSALAM
4,RIAU,3.508.776,RAMBAH SAMO
4,RIAU,3.508.776,RAMBAH HILIR
4,RIAU,3.508.776,TAMBUSAI UTARA
4,RIAU,3.508.776,BANGUN PURBA
4,RIAU,3.508.776,TANDUN
4,RIAU,3.508.776,KABUN
4,RIAU,3.508.776,BONAI DARUSSALAM
4,RIAU,3.508.776,PAGARAN TAPAH DARUSSALAM
4,RIAU,3.508.776,KEPENUHAN HULU
4,RIAU,3.508.776,PENDALIAN IV KOTO
4,RIAU,3.508.776,KUBU
4,RIAU,3.508.776,BANGKO
4,RIAU,3.508.776,TANAH PUTIH
4,RIAU,3.508.776,RIMBA MELINTANG
4,RIAU,3.508.776,BAGANSINEMBAH
4,RIAU,3.508.776,PASIR LIMAU KAPAS
4,RIAU,3.508.776,SINABOI
4,RIAU,3.508.776,PUJUD
4,RIAU,3.508.776,TANAH PUTIH TANJUNG MELAWAN
4,RIAU,3.508.776,BANGKO PUSAKO
4,RIAU,3.508.776,SIMPANG KANAN
4,RIAU,3.508.776,BATU HAMPAR
4,RIAU,3.508.776,RANTAU KOPAR
4,RIAU,3.508.776,PEKAITAN
4,RIAU,3.508.776,KUBU BABUSSALAM
4,RIAU,3.508.776,TANJUNG MEDAN
4,RIAU,3.508.776,BAGAN SINEMBAH RAYA
4,RIAU,3.508.776,BALAI JAYA
4,RIAU,3.508.776,SIAK
4,RIAU,3.508.776,SUNGAI APIT
4,RIAU,3.508.776,MINAS
4,RIAU,3.508.776,TUALANG
4,RIAU,3.508.776,SUNGAI MANDAU
4,RIAU,3.508.776,DAYUN
4,RIAU,3.508.776,KERINCI KANAN
4,RIAU,3.508.776,BUNGA RAYA
4,RIAU,3.508.776,KOTO GASIB
4,RIAU,3.508.776,KANDIS
4,RIAU,3.508.776,LUBUK DALAM
4,RIAU,3.508.776,SABAK AUH
4,RIAU,3.508.776,MEMPURA
4,RIAU,3.508.776,PUSAKO
4,RIAU,3.508.776,KUANTAN MUDIK
4,RIAU,3.508.776,KUANTAN TENGAH
4,RIAU,3.508.776,SINGINGI
4,RIAU,3.508.776,KUANTAN HILIR
4,RIAU,3.508.776,CERENTI
4,RIAU,3.508.776,BENAI
4,RIAU,3.508.776,GUNUNGTOAR
