No,provinsi,UpahMinimum,kecamatan
31,MALUKU,3141700,PULAU PANJANG
31,MALUKU,3141700,TEOR
31,MALUKU,3141700,GOROM TIMUR
31,MALUKU,3141700,BULA BARAT
31,MALUKU,3141700,KIAN DARAT
31,MALUKU,3141700,SIRITAUN WIDA TIMUR
31,MALUKU,3141700,TELUK WARU
31,MALUKU,3141700,KAIRATU
31,MALUKU,3141700,SERAM BARAT
31,MALUKU,3141700,TANIWEL
31,MALUKU,3141700,HUAMUAL BELAKANG
31,MALUKU,3141700,AMALATU
31,MALUKU,3141700,INAMOSOL
31,MALUKU,3141700,KAIRATU BARAT
31,MALUKU,3141700,HUAMUAL
31,MALUKU,3141700,KEPULAUAN MANIPA
31,MALUKU,3141700,TANIWEL TIMUR
31,MALUKU,3141700,ELPAPUTIH
31,MALUKU,3141700,PULAU-PULAU ARU
31,MALUKU,3141700,ARU SELATAN
31,MALUKU,3141700,ARU TENGAH
31,MALUKU,3141700,ARU UTARA
31,MALUKU,3141700,ARU UTARA TIMUR BATULEY
31,MALUKU,3141700,SIR-SIR
31,MALUKU,3141700,ARU TENGAH TIMUR
31,MALUKU,3141700,ARU TENGAH SELATAN
31,MALUKU,3141700,ARU SELATAN TIMUR
31,MALUKU,3141700,ARU SELATAN UTARA
31,MALUKU,3141700,MOA LAKOR
31,MALUKU,3141700,DAMER
31,MALUKU,3141700,MNDONA HIERA
31,MALUKU,3141700,PULAU-PULAU BABAR
31,MALUKU,3141700,PULAU-PULAU BABAR TIMUR
31,MALUKU,3141700,WETAR
31,MALUKU,3141700,PULAU-PULAU TERSELATAN
31,MALUKU,3141700,PULAU LETI
31,MALUKU,3141700,PULAU MASELA
31,MALUKU,3141700,DAWELOR DAWERA
31,MALUKU,3141700,PULAU WETANG
31,MALUKU,3141700,PULAU LAKOR
31,MALUKU,3141700,WETAR UTARA
31,MALUKU,3141700,WETAR BARAT
31,MALUKU,3141700,WETAR TIMUR
31,MALUKU,3141700,KEPULAUAN ROMANG
31,MALUKU,3141700,KISAR UTARA
31,MALUKU,3141700,NAMROLE
31,MALUKU,3141700,WAESAMA
31,MALUKU,3141700,AMBALAU
31,MALUKU,3141700,KEPALA MADAN
31,MALUKU,3141700,LEKSULA
31,MALUKU,3141700,FENA FAFAN
31,MALUKU,3141700,NUSANIWE
31,MALUKU,3141700,SIRIMAU
31,MALUKU,3141700,BAGUALA
31,MALUKU,3141700,TELUK AMBON
31,MALUKU,3141700,LEITIMUR SELATAN
31,MALUKU,3141700,PULAU DULLAH UTARA
31,MALUKU,3141700,PULAU DULLAH SELATAN
31,MALUKU,3141700,TAYANDO TAM
31,MALUKU,3141700,PULAU-PULAU KUR
31,MALUKU,3141700,KUR SELATAN
32,MALUKU UTARA,3408000,JAILOLO
32,MALUKU UTARA,3408000,LOLODA
32,MALUKU UTARA,3408000,IBU
32,MALUKU UTARA,3408000,SAHU
32,MALUKU UTARA,3408000,JAILOLO SELATAN
32,MALUKU UTARA,3408000,IBU UTARA
32,MALUKU UTARA,3408000,IBU SELATAN
32,MALUKU UTARA,3408000,SAHU TIMUR
32,MALUKU UTARA,3408000,WEDA
32,MALUKU UTARA,3408000,PATANI
32,MALUKU UTARA,3408000,PULAU GEBE
32,MALUKU UTARA,3408000,WEDA UTARA
32,MALUKU UTARA,3408000,WEDA SELATAN
32,MALUKU UTARA,3408000,PATANI UTARA
32,MALUKU UTARA,3408000,WEDA TENGAH
32,MALUKU UTARA,3408000,PATANI BARAT
32,MALUKU UTARA,3408000,WEDA TIMUR
32,MALUKU UTARA,3408000,PATANI TIMUR
32,MALUKU UTARA,3408000,GALELA
32,MALUKU UTARA,3408000,TOBELO
32,MALUKU UTARA,3408000,TOBELO SELATAN
32,MALUKU UTARA,3408000,KAO
32,MALUKU UTARA,3408000,MALIFUT
32,MALUKU UTARA,3408000,LOLODA UTARA
32,MALUKU UTARA,3408000,TOBELO UTARA
32,MALUKU UTARA,3408000,TOBELO TENGAH
32,MALUKU UTARA,3408000,TOBELO TIMUR
32,MALUKU UTARA,3408000,TOBELO BARAT
32,MALUKU UTARA,3408000,GALELA BARAT
32,MALUKU UTARA,3408000,GALELA UTARA
32,MALUKU UTARA,3408000,GALELA SELATAN
32,MALUKU UTARA,3408000,LOLODA KEPULAUAN
32,MALUKU UTARA,3408000,KAO UTARA
32,MALUKU UTARA,3408000,KAO BARAT
32,MALUKU UTARA,3408000,KAO TELUK
32,MALUKU UTARA,3408000,PULAU MAKIAN
32,MALUKU UTARA,3408000,KAYOA
32,MALUKU UTARA,3408000,GANE TIMUR
32,MALUKU UTARA,3408000,GANE BARAT
32,MALUKU UTARA,3408000,OBI SELATAN
32,MALUKU UTARA,3408000,OBI
32,MALUKU UTARA,3408000,BACAN TIMUR
32,MALUKU UTARA,3408000,BACAN
32,MALUKU UTARA,3408000,BACAN BARAT
32,MALUKU UTARA,3408000,MAKIAN BARAT
32,MALUKU UTARA,3408000,KAYOA BARAT
32,MALUKU UTARA,3408000,KAYOA SELATAN
32,MALUKU UTARA,3408000,KAYOA UTARA
32,MALUKU UTARA,3408000,BACAN BARAT UTARA
32,MALUKU UTARA,3408000,KASIRUTA BARAT
32,MALUKU UTARA,3408000,KASIRUTA TIMUR
32,MALUKU UTARA,3408000,BACAN SELATAN
32,MALUKU UTARA,3408000,KEPULAUAN BOTANGLOMANG
32,MALUKU UTARA,3408000,MANDIOLI SELATAN
32,MALUKU UTARA,3408000,MANDIOLI UTARA
32,MALUKU UTARA,3408000,BACAN TIMUR SELATAN
32,MALUKU UTARA,3408000,BACAN TIMUR TENGAH
32,MALUKU UTARA,3408000,GANE BARAT SELATAN
32,MALUKU UTARA,3408000,GANE BARAT UTARA
32,MALUKU UTARA,3408000,KEPULAUAN JORONGA
32,MALUKU UTARA,3408000,GANE TIMUR SELATAN
32,MALUKU UTARA,3408000,GANE TIMUR TENGAH
32,MALUKU UTARA,3408000,OBI BARAT
32,MALUKU UTARA,3408000,OBI TIMUR
32,MALUKU UTARA,3408000,OBI UTARA
32,MALUKU UTARA,3408000,MANGOLI TIMUR
32,MALUKU UTARA,3408000,SANANA
32,MALUKU UTARA,3408000,SULABESI BARAT
32,MALUKU UTARA,3408000,MANGOLI BARAT
32,MALUKU UTARA,3408000,SULABESI TENGAH
32,MALUKU UTARA,3408000,SULABESI TIMUR
32,MALUKU UTARA,3408000,SULABESI SELATAN
32,MALUKU UTARA,3408000,MANGOLI UTARA TIMUR
32,MALUKU UTARA,3408000,MANGOLI TENGAH
32,MALUKU UTARA,3408000,MANGOLI SELATAN
32,MALUKU UTARA,3408000,MANGOLI UTARA
32,MALUKU UTARA,3408000,SANANA UTARA
32,MALUKU UTARA,3408000,WASILE
32,MALUKU UTARA,3408000,MABA
32,MALUKU UTARA,3408000,MABA SELATAN
32,MALUKU UTARA,3408000,WASILE SELATAN
32,MALUKU UTARA,3408000,WASILE TENGAH
32,MALUKU UTARA,3408000,WASILE UTARA
32,MALUKU UTARA,3408000,WASILE TIMUR
32,MALUKU UTARA,3408000,MABA TENGAH
32,MALUKU UTARA,3408000,MABA UTARA
32,MALUKU UTARA,3408000,KOTA MABA
32,MALUKU UTARA,3408000,MOROTAI SELATAN
32,MALUKU UTARA,3408000,MOROTAI SELATAN BARAT
32,MALUKU UTARA,3408000,MOROTAI JAYA
32,MALUKU UTARA,3408000,MOROTAI UTARA
32,MALUKU UTARA,3408000,MOROTAI TIMUR
32,MALUKU UTARA,3408000,TALIABU BARAT
32,MALUKU UTARA,3408000,TALIABU BARAT LAUT
32,MALUKU UTARA,3408000,LEDE
32,MALUKU UTARA,3408000,TALIABU UTARA
32,MALUKU UTARA,3408000,TALIABU TIMUR
32,MALUKU UTARA,3408000,TALIABU TIMUR SELATAN
32,MALUKU UTARA,3408000,TALIABU SELATAN
32,MALUKU UTARA,3408000,TABONA
32,MALUKU UTARA,3408000,PULAU TERNATE
32,MALUKU UTARA,3408000,KOTA TERNATE SELATAN
32,MALUKU UTARA,3408000,KOTA TERNATE UTARA
32,MALUKU UTARA,3408000,MOTI
32,MALUKU UTARA,3408000,PULAU BATANG DUA
32,MALUKU UTARA,3408000,KOTA TERNATE TENGAH
32,MALUKU UTARA,3408000,PULAU HIRI
32,MALUKU UTARA,3408000,TERNATE BARAT
32,MALUKU UTARA,3408000,TIDORE
32,MALUKU UTARA,3408000,OBA UTARA
32,MALUKU UTARA,3408000,OBA
32,MALUKU UTARA,3408000,TIDORE SELATAN
32,MALUKU UTARA,3408000,TIDORE UTARA
32,MALUKU UTARA,3408000,OBA TENGAH
32,MALUKU UTARA,3408000,OBA SELATAN
32,MALUKU UTARA,3408000,TIDORE TIMUR
33,PAPUA BARAT,3615000,MAKBON
33,PAPUA BARAT,3615000,BERAUR
33,PAPUA BARAT,3615000,SALAWATI
33,PAPUA BARAT,3615000,SEGET
33,PAPUA BARAT,3615000,AIMAS
33,PAPUA BARAT,3615000,KLAMONO
33,PAPUA BARAT,3615000,SAYOSA
33,PAPUA BARAT,3615000,SEGUN
33,PAPUA BARAT,3615000,MAYAMUK
33,PAPUA BARAT,3615000,SALAWATI SELATAN
33,PAPUA BARAT,3615000,KLABOT
33,PAPUA BARAT,3615000,KLAWAK
33,PAPUA BARAT,3615000,MAUDUS
33,PAPUA BARAT,3615000,MARIAT
33,PAPUA BARAT,3615000,KLAYILI
33,PAPUA BARAT,3615000,KLASO
33,PAPUA BARAT,3615000,MOISEGEN
33,PAPUA BARAT,3615000,SORONG
33,PAPUA BARAT,3615000,BAGUN
33,PAPUA BARAT,3615000,WEMAK
33,PAPUA BARAT,3615000,SUNOOK
33,PAPUA BARAT,3615000,BUK
33,PAPUA BARAT,3615000,SAENGKEDUK
33,PAPUA BARAT,3615000,MALABOTOM
33,PAPUA BARAT,3615000,KONHIR
33,PAPUA BARAT,3615000,KLASAFET
33,PAPUA BARAT,3615000,HOBARD
33,PAPUA BARAT,3615000,SALAWATI TENGAH
33,PAPUA BARAT,3615000,BOTAIN
33,PAPUA BARAT,3615000,SAYOSA TIMUR
33,PAPUA BARAT,3615000,WARMARE
33,PAPUA BARAT,3615000,PRAFI
33,PAPUA BARAT,3615000,MASNI
33,PAPUA BARAT,3615000,MANOKWARI BARAT
33,PAPUA BARAT,3615000,MANOKWARI TIMUR
33,PAPUA BARAT,3615000,MANOKWARI UTARA
33,PAPUA BARAT,3615000,MANOKWARI SELATAN
33,PAPUA BARAT,3615000,TANAH RUBUH
33,PAPUA BARAT,3615000,SIDEY
33,PAPUA BARAT,3615000,FAK-FAK
33,PAPUA BARAT,3615000,FAK-FAK BARAT
33,PAPUA BARAT,3615000,FAK-FAK TIMUR
33,PAPUA BARAT,3615000,KOKAS
33,PAPUA BARAT,3615000,FAK-FAK TENGAH
33,PAPUA BARAT,3615000,KARAS
33,PAPUA BARAT,3615000,BOMBERAY
33,PAPUA BARAT,3615000,KRAMONGMONGGA
33,PAPUA BARAT,3615000,TELUK PATIPI
33,PAPUA BARAT,3615000,PARIWARI
33,PAPUA BARAT,3615000,WARTUTIN
33,PAPUA BARAT,3615000,FAKFAK TIMUR TENGAH
33,PAPUA BARAT,3615000,ARGUNI
33,PAPUA BARAT,3615000,MBAHAMDANDARA
33,PAPUA BARAT,3615000,KAYAUNI
33,PAPUA BARAT,3615000,FURWAGI
33,PAPUA BARAT,3615000,TOMAGE
33,PAPUA BARAT,3615000,TEMINABUAN
33,PAPUA BARAT,3615000,INANWATAN
33,PAPUA BARAT,3615000,SAWIAT
33,PAPUA BARAT,3615000,KOKODA
33,PAPUA BARAT,3615000,MOSWAREN
33,PAPUA BARAT,3615000,SEREMUK
33,PAPUA BARAT,3615000,WAYER
33,PAPUA BARAT,3615000,KAIS
33,PAPUA BARAT,3615000,KONDA
33,PAPUA BARAT,3615000,MATEMANI
33,PAPUA BARAT,3615000,KOKODA UTARA
33,PAPUA BARAT,3615000,SAIFI
33,PAPUA BARAT,3615000,FOKOUR
33,PAPUA BARAT,3615000,SALKMA
33,PAPUA BARAT,3615000,KAIS DARAT
33,PAPUA BARAT,3615000,MISOOL (MISOOL UTARA)
33,PAPUA BARAT,3615000,WAIGEO UTARA
33,PAPUA BARAT,3615000,WAIGEO SELATAN
33,PAPUA BARAT,3615000,SALAWATI UTARA
33,PAPUA BARAT,3615000,KEPULAUAN AYAU
33,PAPUA BARAT,3615000,MISOOL TIMUR
33,PAPUA BARAT,3615000,WAIGEO BARAT
33,PAPUA BARAT,3615000,WAIGEO TIMUR
33,PAPUA BARAT,3615000,TELUK MAYALIBIT
33,PAPUA BARAT,3615000,KOFIAU
33,PAPUA BARAT,3615000,MEOS MANSAR
33,PAPUA BARAT,3615000,MISOOL SELATAN
33,PAPUA BARAT,3615000,WARWARBOMI
33,PAPUA BARAT,3615000,WAIGEO BARAT KEPULAUAN
33,PAPUA BARAT,3615000,MISOOL BARAT
33,PAPUA BARAT,3615000,KEPULAUAN SEMBILAN
33,PAPUA BARAT,3615000,KOTA WAISAI
33,PAPUA BARAT,3615000,TIPLOL MAYALIBIT
33,PAPUA BARAT,3615000,BATANTA UTARA
33,PAPUA BARAT,3615000,SALAWATI BARAT
33,PAPUA BARAT,3615000,SALAWATI TENGAH
33,PAPUA BARAT,3615000,SUPNIN
33,PAPUA BARAT,3615000,AYAU
33,PAPUA BARAT,3615000,BATANTA SELATAN
33,PAPUA BARAT,3615000,BINTUNI
33,PAPUA BARAT,3615000,MERDEY
33,PAPUA BARAT,3615000,BABO
33,PAPUA BARAT,3615000,ARANDAY
33,PAPUA BARAT,3615000,MOSKONA SELATAN
33,PAPUA BARAT,3615000,MOSKONA UTARA
33,PAPUA BARAT,3615000,WAMESA
33,PAPUA BARAT,3615000,FAFURWAR
33,PAPUA BARAT,3615000,TEMBUNI
33,PAPUA BARAT,3615000,KURI
33,PAPUA BARAT,3615000,MANIMERI
33,PAPUA BARAT,3615000,TUHIBA
33,PAPUA BARAT,3615000,DATARAN BEIMES
33,PAPUA BARAT,3615000,SUMURI
33,PAPUA BARAT,3615000,KAITARO
33,PAPUA BARAT,3615000,AROBA
33,PAPUA BARAT,3615000,MASYETA
33,PAPUA BARAT,3615000,BISCOOP
33,PAPUA BARAT,3615000,TOMU
33,PAPUA BARAT,3615000,KAMUNDAN
33,PAPUA BARAT,3615000,WERIAGAR
33,PAPUA BARAT,3615000,MOSKONA BARAT
33,PAPUA BARAT,3615000,MEYADO
33,PAPUA BARAT,3615000,MOSKONA TIMUR
33,PAPUA BARAT,3615000,WASIOR
33,PAPUA BARAT,3615000,WINDESI
33,PAPUA BARAT,3615000,TELUK DUAIRI
33,PAPUA BARAT,3615000,WONDIBOY
33,PAPUA BARAT,3615000,WAMESA
33,PAPUA BARAT,3615000,RUMBERPON
33,PAPUA BARAT,3615000,NAIKERE
33,PAPUA BARAT,3615000,RASIEI
33,PAPUA BARAT,3615000,KURI WAMESA
33,PAPUA BARAT,3615000,ROON
33,PAPUA BARAT,3615000,ROSWAR
33,PAPUA BARAT,3615000,NIKIWAR
33,PAPUA BARAT,3615000,SOUG JAYA
33,PAPUA BARAT,3615000,KAIMANA
33,PAPUA BARAT,3615000,BURUWAY
33,PAPUA BARAT,3615000,TELUK ARGUNI ATAS
33,PAPUA BARAT,3615000,TELUK ETNA
33,PAPUA BARAT,3615000,KAMBRAU
33,PAPUA BARAT,3615000,TELUK ARGUNI BAWAH
33,PAPUA BARAT,3615000,YAMOR
33,PAPUA BARAT,3615000,FEF
33,PAPUA BARAT,3615000,MIYAH
33,PAPUA BARAT,3615000,YEMBUN
33,PAPUA BARAT,3615000,KWOOR
33,PAPUA BARAT,3615000,SAUSAPOR
33,PAPUA BARAT,3615000,ABUN
33,PAPUA BARAT,3615000,SYUJAK
33,PAPUA BARAT,3615000,MORAID
33,PAPUA BARAT,3615000,KEBAR
33,PAPUA BARAT,3615000,AMBERBAKEN
33,PAPUA BARAT,3615000,SENOPI
33,PAPUA BARAT,3615000,MUBRANI
33,PAPUA BARAT,3615000,BIKAR
33,PAPUA BARAT,3615000,BAMUSBAMA
33,PAPUA BARAT,3615000,ASES
33,PAPUA BARAT,3615000,MIYAH SELATAN
33,PAPUA BARAT,3615000,IRERES
33,PAPUA BARAT,3615000,TOBOUW
33,PAPUA BARAT,3615000,WILHEM ROUMBOUTS
33,PAPUA BARAT,3615000,TINGGOUW
33,PAPUA BARAT,3615000,KWESEFO
33,PAPUA BARAT,3615000,MAWABUAN
33,PAPUA BARAT,3615000,KEBAR TIMUR
33,PAPUA BARAT,3615000,KEBAR SELATAN
33,PAPUA BARAT,3615000,MANEKAR
33,PAPUA BARAT,3615000,MPUR
33,PAPUA BARAT,3615000,AMBERBAKEN BARAT
33,PAPUA BARAT,3615000,KASI
33,PAPUA BARAT,3615000,SELEMKAI
33,PAPUA BARAT,3615000,AIFAT
33,PAPUA BARAT,3615000,AIFAT UTARA
33,PAPUA BARAT,3615000,AIFAT TIMUR
33,PAPUA BARAT,3615000,AIFAT SELATAN
33,PAPUA BARAT,3615000,AITINYO BARAT
33,PAPUA BARAT,3615000,AITINYO
33,PAPUA BARAT,3615000,AITINYO UTARA
33,PAPUA BARAT,3615000,AYAMARU
33,PAPUA BARAT,3615000,AYAMARU UTARA
33,PAPUA BARAT,3615000,AYAMARU TIMUR
33,PAPUA BARAT,3615000,MARE
33,PAPUA BARAT,3615000,AIFAT TIMUR TENGAH
33,PAPUA BARAT,3615000,AIFAT TIMUR JAUH
33,PAPUA BARAT,3615000,AIFAT TIMUR SELATAN
33,PAPUA BARAT,3615000,AYAMARU SELATAN
33,PAPUA BARAT,3615000,AYAMARU JAYA
33,PAPUA BARAT,3615000,AYAMARU SELATAN JAYA
33,PAPUA BARAT,3615000,AYAMARU TIMUR SELATAN
33,PAPUA BARAT,3615000,AYAMARU UTARA TIMUR
33,PAPUA BARAT,3615000,AYAMARU TENGAH
33,PAPUA BARAT,3615000,AYAMARU BARAT
33,PAPUA BARAT,3615000,AITINYO TENGAH
33,PAPUA BARAT,3615000,AITINYO RAYA
33,PAPUA BARAT,3615000,MARE SELATAN
33,PAPUA BARAT,3615000,RANSIKI
33,PAPUA BARAT,3615000,ORANSBARI
33,PAPUA BARAT,3615000,NENEY
33,PAPUA BARAT,3615000,DATARAN ISIM
33,PAPUA BARAT,3615000,MOMI WAREN
33,PAPUA BARAT,3615000,TAHOTA
33,PAPUA BARAT,3615000,ANGGI
33,PAPUA BARAT,3615000,ANGGI GIDA
33,PAPUA BARAT,3615000,MEMBEY
33,PAPUA BARAT,3615000,SURUREY
33,PAPUA BARAT,3615000,DIDOHU
33,PAPUA BARAT,3615000,TAIGE
33,PAPUA BARAT,3615000,CATUBOUW
33,PAPUA BARAT,3615000,TESTEGA
33,PAPUA BARAT,3615000,MINYAMBAOUW
33,PAPUA BARAT,3615000,HINGK
33,PAPUA BARAT,3615000,SORONG
33,PAPUA BARAT,3615000,SORONG TIMUR
33,PAPUA BARAT,3615000,SORONG BARAT
33,PAPUA BARAT,3615000,SORONG KEPULAUAN
33,PAPUA BARAT,3615000,SORONG UTARA
33,PAPUA BARAT,3615000,SORONG MANOI
33,PAPUA BARAT,3615000,SORONG KOTA
33,PAPUA BARAT,3615000,KLAURUNG
33,PAPUA BARAT,3615000,MALAIMSIMSA
33,PAPUA BARAT,3615000,MALADUM MES
34,PAPUA BARAT DAYA,3614000,
35,PAPUA,4285850,MERAUKE
35,PAPUA,4285850,MUTING
35,PAPUA,4285850,OKABA
35,PAPUA,4285850,KIMAAM
35,PAPUA,4285850,SEMANGGA
35,PAPUA,4285850,TANAH MIRING
35,PAPUA,4285850,JAGEBOB
35,PAPUA,4285850,SOTA
35,PAPUA,4285850,ULILIN
35,PAPUA,4285850,ELIKOBAL
35,PAPUA,4285850,KURIK
35,PAPUA,4285850,NAUKENJERAI
35,PAPUA,4285850,ANIMHA
35,PAPUA,4285850,MALIND
35,PAPUA,4285850,TUBANG
35,PAPUA,4285850,NGGUTI
35,PAPUA,4285850,KAPTEL
35,PAPUA,4285850,TABONJI
35,PAPUA,4285850,WAAN
35,PAPUA,4285850,ILWAYAB
35,PAPUA,4285850,WAMENA
35,PAPUA,4285850,KURULU
35,PAPUA,4285850,ASOLOGAIMA
35,PAPUA,4285850,HUBIKOSI
35,PAPUA,4285850,BOLAKME
35,PAPUA,4285850,WALELAGAMA
35,PAPUA,4285850,MUSATFAK
35,PAPUA,4285850,WOLO
35,PAPUA,4285850,ASOLOKOBAL
35,PAPUA,4285850,PELEBAGA
35,PAPUA,4285850,YALENGGA
35,PAPUA,4285850,TRIKORA
35,PAPUA,4285850,NAPUA
35,PAPUA,4285850,WALAIK
35,PAPUA,4285850,WOUMA
35,PAPUA,4285850,HUBIKIAK
35,PAPUA,4285850,IBELE
35,PAPUA,4285850,TAELAREK
35,PAPUA,4285850,ITLAY HISAGE
35,PAPUA,4285850,SIEPKOSI
35,PAPUA,4285850,USILIMO
35,PAPUA,4285850,WITA WAYA
35,PAPUA,4285850,LIBAREK
35,PAPUA,4285850,WADANGKU
35,PAPUA,4285850,PISUGI
35,PAPUA,4285850,KORAGI
35,PAPUA,4285850,TAGIME
35,PAPUA,4285850,MOLAGALOME
35,PAPUA,4285850,TAGINERI
35,PAPUA,4285850,SILO KARNO DOGA
35,PAPUA,4285850,PIRAMID
35,PAPUA,4285850,MULIAMA
35,PAPUA,4285850,BUGI
35,PAPUA,4285850,BPIRI
35,PAPUA,4285850,WELESI
35,PAPUA,4285850,ASOTIPO
35,PAPUA,4285850,MAIMA
35,PAPUA,4285850,POPUGOBA
35,PAPUA,4285850,WAME
35,PAPUA,4285850,WESAPUT
35,PAPUA,4285850,SENTANI
35,PAPUA,4285850,SENTANI TIMUR
35,PAPUA,4285850,DEPAPRE
35,PAPUA,4285850,SENTANI BARAT
35,PAPUA,4285850,KEMTUK
35,PAPUA,4285850,KEMTUK GRESI
35,PAPUA,4285850,NIMBORAN
35,PAPUA,4285850,NIMBOKRANG
35,PAPUA,4285850,UNURUM GUAY
35,PAPUA,4285850,DEMTA
35,PAPUA,4285850,KAUREH
35,PAPUA,4285850,EBUNGFAO
35,PAPUA,4285850,WAIBU
35,PAPUA,4285850,NAMBLUONG
35,PAPUA,4285850,YAPSI
35,PAPUA,4285850,AIRU
35,PAPUA,4285850,RAVENI RARA
35,PAPUA,4285850,GRESI SELATAN
35,PAPUA,4285850,YOKARI
35,PAPUA,4285850,NABIRE
35,PAPUA,4285850,NAPAN
35,PAPUA,4285850,YAUR
35,PAPUA,4285850,UWAPA
35,PAPUA,4285850,WANGGAR
35,PAPUA,4285850,SIRIWO
35,PAPUA,4285850,MAKIMI
35,PAPUA,4285850,TELUK UMAR
35,PAPUA,4285850,TELUK KIMI
35,PAPUA,4285850,YARO
35,PAPUA,4285850,WAPOGA
35,PAPUA,4285850,NABIRE BARAT
35,PAPUA,4285850,MOORA
35,PAPUA,4285850,DIPA
35,PAPUA,4285850,MENOU
35,PAPUA,4285850,YAPEN SELATAN
35,PAPUA,4285850,YAPEN BARAT
35,PAPUA,4285850,YAPEN TIMUR
35,PAPUA,4285850,ANGKAISERA
35,PAPUA,4285850,POOM
35,PAPUA,4285850,KOSIWO
35,PAPUA,4285850,YAPEN UTARA
35,PAPUA,4285850,RAIMBAWI
35,PAPUA,4285850,TELUK AMPIMOI
35,PAPUA,4285850,KEPULAUAN AMBAI
35,PAPUA,4285850,WONAWA
35,PAPUA,4285850,WINDESI
35,PAPUA,4285850,PULAU KURUDU
35,PAPUA,4285850,PULAU YERUI
35,PAPUA,4285850,ANOTAUREI
35,PAPUA,4285850,YAWAKUKAT
35,PAPUA,4285850,BIAK KOTA
35,PAPUA,4285850,BIAK UTARA
35,PAPUA,4285850,BIAK TIMUR
35,PAPUA,4285850,NUMFOR BARAT
35,PAPUA,4285850,NUMFOR TIMUR
35,PAPUA,4285850,BIAK BARAT
35,PAPUA,4285850,WARSA
35,PAPUA,4285850,PADAIDO
35,PAPUA,4285850,YENDIDORI
35,PAPUA,4285850,SAMOFA
35,PAPUA,4285850,YAWOSI
35,PAPUA,4285850,ANDEY
35,PAPUA,4285850,SWANDIWE
35,PAPUA,4285850,BRUYADORI
35,PAPUA,4285850,ORKERI
35,PAPUA,4285850,POIRU
35,PAPUA,4285850,AIMANDO PADAIDO
35,PAPUA,4285850,ORIDEK
35,PAPUA,4285850,BONDIFUAR
35,PAPUA,4285850,MULIA
35,PAPUA,4285850,ILU
35,PAPUA,4285850,FAWI
35,PAPUA,4285850,MEWOLUK
35,PAPUA,4285850,YAMO
35,PAPUA,4285850,NUME
35,PAPUA,4285850,TORERE
35,PAPUA,4285850,TINGGINAMBUT
35,PAPUA,4285850,PAGALEME
35,PAPUA,4285850,GURAGE
35,PAPUA,4285850,IRIMULI
35,PAPUA,4285850,MUARA
35,PAPUA,4285850,ILAMBURAWI
35,PAPUA,4285850,YAMBI
35,PAPUA,4285850,LUMO
35,PAPUA,4285850,MOLANIKIME
35,PAPUA,4285850,DOKOME
35,PAPUA,4285850,KALOME
35,PAPUA,4285850,WANWI
35,PAPUA,4285850,YAMONERI
35,PAPUA,4285850,WAEGI
35,PAPUA,4285850,NIOGA
35,PAPUA,4285850,GUBUME
35,PAPUA,4285850,TAGANOMBAK
35,PAPUA,4285850,DAGAI
35,PAPUA,4285850,KIYAGE
35,PAPUA,4285850,PANIAI TIMUR
35,PAPUA,4285850,PANIAI BARAT
35,PAPUA,4285850,ARADIDE
35,PAPUA,4285850,BOGABAIDA
35,PAPUA,4285850,BIBIDA
35,PAPUA,4285850,DUMADAMA
35,PAPUA,4285850,SIRIWO
35,PAPUA,4285850,KEBO
35,PAPUA,4285850,YATAMO
35,PAPUA,4285850,EKADIDE
35,PAPUA,4285850,WEGEE MUKA
35,PAPUA,4285850,WEGEE BINO
35,PAPUA,4285850,PUGO DAGI
35,PAPUA,4285850,MUYE
35,PAPUA,4285850,NAKAMA
35,PAPUA,4285850,TELUK DEYA
35,PAPUA,4285850,YAGAI
35,PAPUA,4285850,YOUTADI
35,PAPUA,4285850,BAYA BIRU
35,PAPUA,4285850,DEIYAI MIYO
35,PAPUA,4285850,DOGOMO
35,PAPUA,4285850,AWEIDA
35,PAPUA,4285850,TOPIYAI
35,PAPUA,4285850,MIMIKA BARU
35,PAPUA,4285850,AGIMUGA
35,PAPUA,4285850,MIMIKA TIMUR
35,PAPUA,4285850,MIMIKA BARAT
35,PAPUA,4285850,JITA
35,PAPUA,4285850,JILA
35,PAPUA,4285850,MIMIKA TIMUR JAUH
35,PAPUA,4285850,MIMIKA TENGAH
35,PAPUA,4285850,KUALA KENCANA
35,PAPUA,4285850,TEMBAGAPURA
35,PAPUA,4285850,MIMIKA BARAT JAUH
35,PAPUA,4285850,MIMIKA BARAT TENGAH
35,PAPUA,4285850,KWAMKI NARAMA
35,PAPUA,4285850,HOYA
35,PAPUA,4285850,IWAKA
35,PAPUA,4285850,WANIA
35,PAPUA,4285850,AMAR
35,PAPUA,4285850,ALAMA
35,PAPUA,4285850,SARMI
35,PAPUA,4285850,TOR ATAS
35,PAPUA,4285850,PANTAI BARAT
35,PAPUA,4285850,PANTAI TIMUR
35,PAPUA,4285850,BONGGO
35,PAPUA,4285850,APAWER HULU
35,PAPUA,4285850,SARMI SELATAN
35,PAPUA,4285850,SARMI TIMUR
35,PAPUA,4285850,PANTAI TIMUR BAGIAN BARAT
35,PAPUA,4285850,BONGGO TIMUR
35,PAPUA,4285850,WARIS
35,PAPUA,4285850,ARSO
35,PAPUA,4285850,SENGGI
35,PAPUA,4285850,WEB
35,PAPUA,4285850,SKANTO
35,PAPUA,4285850,ARSO TIMUR
35,PAPUA,4285850,TOWE
35,PAPUA,4285850,ARSO BARAT
35,PAPUA,4285850,MANNEM
